timestamps,TP9,AF7,AF8,TP10,Right AUX
1584600051.102,61.523,33.203,22.461,96.191,35.156
1584600051.106,51.270,32.227,22.949,91.797,21.484
1584600051.110,4.883,30.762,22.461,-20.508,26.855
1584600051.114,8.789,32.227,20.996,-39.551,-1.953
1584600051.118,52.734,36.133,23.926,71.777,19.531
1584600051.122,57.129,34.180,25.391,108.398,-0.488
1584600051.126,24.902,30.762,20.508,12.695,-9.766
1584600051.130,13.672,31.250,20.020,-39.551,51.270
1584600051.134,46.387,32.715,22.461,46.875,93.750
1584600051.138,60.547,30.762,24.902,111.816,86.914
1584600051.142,26.855,28.320,24.414,38.086,34.180
1584600051.145,5.371,27.344,22.461,-44.434,35.156
1584600051.149,40.039,31.250,24.414,17.090,70.801
1584600051.153,69.824,35.156,25.391,116.699,30.762
1584600051.157,46.387,31.250,22.461,71.289,1.465
1584600051.161,12.695,27.344,21.973,-37.109,21.973
1584600051.165,25.879,25.879,24.414,-24.902,22.949
1584600051.169,59.570,28.809,25.879,94.727,73.242
1584600051.173,46.875,23.438,28.320,104.980,77.148
1584600051.177,0.488,15.137,28.809,-20.020,14.648
1584600051.181,2.930,19.531,28.809,-46.387,57.617
1584600051.185,50.781,27.344,28.320,66.895,71.777
1584600051.188,58.594,28.320,28.320,110.352,51.270
1584600051.192,20.020,24.902,25.879,11.719,27.344
1584600051.196,1.465,25.391,26.855,-49.316,2.441
1584600051.200,41.504,32.227,28.320,38.086,53.711
1584600051.204,58.105,29.785,28.320,111.816,38.086
1584600051.208,19.043,20.508,32.227,40.527,-27.344
1584600051.212,-9.277,21.973,32.227,-49.805,-41.992
1584600051.216,19.531,30.273,31.250,-5.371,-35.156
1584600051.220,49.316,30.762,35.645,100.586,-14.648
1584600051.224,24.902,22.949,34.668,63.965,9.277
1584600051.227,-8.789,22.949,31.738,-48.828,12.207
1584600051.231,9.277,31.250,32.227,-31.738,14.648
1584600051.235,48.340,35.645,34.668,78.125,7.324
1584600051.239,38.086,33.691,32.227,85.938,-28.320
1584600051.243,-7.812,25.879,27.832,-19.043,29.785
1584600051.247,-5.859,23.926,26.855,-52.246,61.035
1584600051.251,33.203,32.227,27.832,46.875,30.762
1584600051.255,33.691,31.738,26.367,97.656,28.320
1584600051.259,-2.441,26.367,21.973,6.348,19.043
1584600051.263,-17.090,26.367,21.973,-53.711,54.688
1584600051.267,22.461,28.809,27.832,24.902,29.297
1584600051.270,46.875,29.785,28.320,98.145,-39.062
1584600051.274,15.137,27.344,21.973,40.527,21.973
1584600051.278,-15.625,21.973,20.508,-55.176,-14.160
1584600051.282,11.719,22.461,24.414,-13.672,-33.691
1584600051.286,44.922,26.367,25.391,97.656,49.316
1584600051.290,25.879,21.484,24.414,78.613,46.875
1584600051.294,-12.695,15.137,23.438,-30.273,41.992
1584600051.298,-1.953,20.020,25.879,-36.133,53.711
1584600051.302,39.551,24.902,30.273,68.848,43.457
1584600051.306,37.598,25.391,31.250,89.844,4.883
1584600051.310,0.977,24.414,32.227,-14.648,-17.090
1584600051.313,-1.465,21.973,33.203,-58.594,6.836
1584600051.317,35.156,25.391,32.227,43.945,-13.184
1584600051.321,48.340,27.344,32.227,108.887,-1.953
1584600051.325,16.602,23.438,29.785,16.113,3.906
1584600051.329,-4.883,20.996,27.832,-61.035,-19.043
1584600051.333,36.133,27.344,30.273,17.090,9.277
1584600051.337,66.406,31.738,31.250,113.281,18.555
1584600051.341,33.691,29.785,28.809,58.105,55.176
1584600051.345,-0.488,27.832,29.297,-46.875,44.434
1584600051.349,22.949,31.738,30.273,-14.648,-20.020
1584600051.352,57.129,35.156,28.809,94.727,55.176
1584600051.356,40.527,27.344,27.832,83.984,82.520
1584600051.360,1.953,23.926,28.320,-28.320,42.969
1584600051.364,6.836,28.809,28.809,-39.551,32.227
1584600051.368,51.270,28.809,33.203,78.613,28.809
